name,badge,discount,old_price,price,product_url,category,brand
LIGHT BLUE BULLPADEL NEXT PRO 23V 073000,,45,109.95,59.95,https://www.padelnuestro.com/int/light-blue-bullpadel-next-pro-23v-073000-c-32491-p,padel-shoes,Bullpadel
WOMEN’S WHITE BULLPADEL ELITE 23V 012000,,57,139.95,59.95,https://www.padelnuestro.com/int/women-s-white-bullpadel-elite-23v-012000-c-32497-p,padel-shoes,Bullpadel
BULLPADEL VERTEX GRIP 23 PN REAL,,50,119.95,59.95,https://www.padelnuestro.com/int/bullpadel-vertex-grip-23-pn-real-c-110668-p,padel-shoes,Bullpadel
BULLPADEL VERTEX GRIP 23 PN BLACK,,50,119.95,59.95,https://www.padelnuestro.com/int/bullpadel-vertex-grip-23-pn-black-c-110667-p,padel-shoes,Bullpadel
WHITE AND BLUE BULLPADEL HACK HYB FLY 22V AU88012001 SHOES,,62,129.95,49.95,https://www.padelnuestro.com/int/white-and-blue-bullpadel-hack-hyb-fly-22v-au88012001-shoes-c-26080-p,padel-shoes,Bullpadel
BLACK BULLPADEL VERTEX VIBRAM 23V 005000,,50,169.94,84.95,https://www.padelnuestro.com/int/black-bullpadel-vertex-vibram-23v-005000-c-32480-p,padel-shoes,Bullpadel
NAVY BLUE BULLPADEL VERTEX HYBRID FLY,,50,109.95,54.95,https://www.padelnuestro.com/int/navy-blue-bullpadel-vertex-hybrid-fly-c-25098-p,padel-shoes,Bullpadel
WINE BULLPADEL HACK HYBRID FLY 22l AZ58010000 SHOES,,63,134.95,49.95,https://www.padelnuestro.com/int/wine-bullpadel-hack-hybrid-fly-22l-az58010000-shoes-c-30915-p,padel-shoes,Bullpadel
BULLPADEL HACK HYBRID FLY,,50,129.95,64.95,https://www.padelnuestro.com/int/bullpadel-hack-hybrid-fly-c-32487-p,padel-shoes,Bullpadel
WOMEN’S BURGUNDY BULLPADEL ELITE PL 23V 010000,,50,144.95,72.95,https://www.padelnuestro.com/int/women-s-burgundy-bullpadel-elite-pl-23v-010000-c-32500-p,padel-shoes,Bullpadel
BULLPADEL IONIC 25V PINK WOMAN CM60017000,Out of stock,0,,,https://www.padelnuestro.com/int/bullpadel-ionic-25v-pink-woman-cm60017000,padel-shoes,Bullpadel
BULLPADEL PERFORMANCE COMFORT 24V ANTHRACITE,Out of stock,0,,,https://www.padelnuestro.com/int/bullpadel-performance-comfort-24v-anthracite-c-111236-p,padel-shoes,Bullpadel
BULLPADEL ELITE 24V BLACK,Out of stock,0,,,https://www.padelnuestro.com/int/bullpadel-elite-24v-black-c-111216-p,padel-shoes,Bullpadel
BULLPADEL HACK HYBRID FLY 23I GREEN BLACK BP45073000,Out of stock,0,,,https://www.padelnuestro.com/int/bullpadel-hack-hybrid-fly-23i-green-black-bp45073000-c-107868-p,padel-shoes,Bullpadel
BULLPADEL FLOW HYBRID FLY 23I BP51005018 WOMEN'S,Out of stock,0,,,https://www.padelnuestro.com/int/bullpadel-flow-hybrid-fly-23i-bp51005018-women-s-c-107864-p,padel-shoes,Bullpadel
WOMEN’S WHITE BULLPADEL FLOW HYBRID FLY AZ63012015 SHOES,Out of stock,0,,,https://www.padelnuestro.com/int/women-s-white-bullpadel-flow-hybrid-fly-az63012015-shoes-c-30925-p,padel-shoes,Bullpadel
Head Motion Pro BOA BLACK 273625,,0,,219.95,https://www.padelnuestro.com/int/zapatillas-head-motion-pro-boa-273625-bkwh,padel-shoes,Head
HEAD MOTION PRO BOA BOA PADEL 273624 WHITE,,34,220,144.95,https://www.padelnuestro.com/int/head-motion-pro-boa-boa-padel-273624-white-c-113104-p,padel-shoes,Head
HEAD SPRINT PRO 4.0 PADEL WHITE 273665,,31,160,109.95,https://www.padelnuestro.com/int/head-sprint-pro-4-0-padel-273665-whbk-c-113112-p,padel-shoes,Head
HEAD SPRINT PRO 4.0 PADEL 273655 NVLI NAVY BLUE,,34,160,104.95,https://www.padelnuestro.com/int/c-113111-p,padel-shoes,Head
HEAD SPRINT PRO 4.0 SF CLAY 273115 BKWH BLACK,,25,180,134.95,https://www.padelnuestro.com/int/c-113125-p,padel-shoes,Head
HEAD SPRINT PRO 4.0 CLAY 274155 COWH CORAL WOMEN'S,,25,160,119.95,https://www.padelnuestro.com/int/c-113096-p,padel-shoes,Head
HEAD SPRINT PRO 4.0 CLAY 274175 CWTB WOMEN'S BEIGE,,25,160,119.95,https://www.padelnuestro.com/int/c-113097-p,padel-shoes,Head
HEAD SPRINT PRO 4.0 NAVY BLUE JUNIOR 275305,,27,75,54.95,https://www.padelnuestro.com/int/c-113085-p,padel-shoes,Head
HEAD SPRINT PRO 4.0 CLAY 274195 WHLN WOMEN'S WHITE,,25,160,119.95,https://www.padelnuestro.com/int/c-113098-p,padel-shoes,Head
HEAD SPRINT PRO 4.0 LIME JUNIOR 275315,,27,75,54.95,https://www.padelnuestro.com/int/c-113086-p,padel-shoes,Head
HEAD SPRINT PRO 4.0 WHITE JUNIOR 275325,,27,75,54.95,https://www.padelnuestro.com/int/c-113087-p,padel-shoes,Head
HEAD SPRINT 3.0 LTD CLAY 274902 WHITE WOMEN'S,,50,149.96,74.95,https://www.padelnuestro.com/int/head-sprint-3-0-ltd-clay-274902-white-women-s-c-114559-p,padel-shoes,Head
HEAD REVOLT EVO 2.0 273232 WHITE,,50,129.95,64.95,https://www.padelnuestro.com/int/head-revolt-evo-2-0-273232-white-c-114557-p,padel-shoes,Head
HEAD SPRINT COURT 4.0 WHITE JUNIOR 275435,,25,60,44.95,https://www.padelnuestro.com/int/c-113084-p,padel-shoes,Head
HEAD SPRINT COURT 4.0 TURQUOISE JUNIOR 275425,,25,60,44.95,https://www.padelnuestro.com/int/c-113083-p,padel-shoes,Head
HEAD SPRINT COURT 4.0 LIME JUNIOR 275415,,25,60,44.95,https://www.padelnuestro.com/int/c-113082-p,padel-shoes,Head
HEAD SPRINT COURT 4.0 RED JUNIOR 275405,,25,60,44.95,https://www.padelnuestro.com/int/c-113081-p,padel-shoes,Head
HEAD REVOLT EVO 2.0 CLAY 273333 BBFC BLACK,,50,129.95,64.95,https://www.padelnuestro.com/int/head-revolt-evo-2-0-clay-273333-bbfc-black-c-114556-p,padel-shoes,Head
HEAD SPRINT TEAM 4.0 CLAY 274455 WHCO WOMEN'S WHITE,,23,110,84.95,https://www.padelnuestro.com/int/c-113101-p,padel-shoes,Head
HEAD SPRINT TEAM 4.0 CLAY 274435 CWLN WOMEN GREEN,,23,110,84.95,https://www.padelnuestro.com/int/c-113100-p,padel-shoes,Head
HEAD SPRINT TEAM 4.0 CLAY 274415 TBCW WOMEN'S BLUE,,23,110,84.95,https://www.padelnuestro.com/int/c-113099-p,padel-shoes,Head
HEAD MOTION PADEL JUNIOR 275615 WHBK WHITE,,25,80.01,59.95,https://www.padelnuestro.com/int/c-113103-p,padel-shoes,Head
HEAD MOTION PADEL JUNIOR 275605 LINV LIMA,,25,80.01,59.95,https://www.padelnuestro.com/int/c-113102-p,padel-shoes,Head
HEAD REVOLT COURT 273505 BKGR BLACK,,29,84.95,59.95,https://www.padelnuestro.com/int/c-113113-p,padel-shoes,Head
HEAD SPRINT TEAM 4.0 CLAY 273455 WHBK WHITE,,27,110,79.95,https://www.padelnuestro.com/int/c-113122-p,padel-shoes,Head
HEAD SPRINT TEAM 4.0 CLAY 273435 NVLI NAVY BLUE,,27,110,79.95,https://www.padelnuestro.com/int/c-113121-p,padel-shoes,Head
HEAD SPRINT TEAM 4.0 CLAY 273415 DBRD BLUE,,27,110,79.95,https://www.padelnuestro.com/int/c-113120-p,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 273275 WHBK WHITE,,25,160,119.95,https://www.padelnuestro.com/int/c-113116-p,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 273255 DBRD RED,,25,160,119.95,https://www.padelnuestro.com/int/c-113115-p,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 273235 NVLI NAVY BLUE,,25,160,119.95,https://www.padelnuestro.com/int/c-113114-p,padel-shoes,Head
BLACK HEAD REVOLT PRO 4.0 CLAY 273213,,50,159.95,79.95,https://www.padelnuestro.com/int/black-head-revolt-pro-4-0-clay-273213-c-32832-p,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 274274 WHAQ WOMEN'S WHITE,,50,159.95,79.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-274274-whaq-women-s-white-c-109794-p,padel-shoes,Head
HEAD REVOLT COURT 274515 WOMEN'S WHITE,,24,85,64.95,https://www.padelnuestro.com/int/head-revolt-court-274515-women-s-white,padel-shoes,Head
HEAD MOTION PRO PADEL 273645 WHBK WHITE,,25,160,119.95,https://www.padelnuestro.com/int/head-motion-pro-padel-273645-whbk-white,padel-shoes,Head
Head Motion Pro Padel WHITE 273614,,15,159.95,135.96,https://www.padelnuestro.com/int/head-motion-pro-padel-white-273614,padel-shoes,Head
HEAD MOTION PADEL 275614 WHBB JUNIOR,,44,79.94,44.95,https://www.padelnuestro.com/int/head-motion-padel-275614-whbb-junior-c-109772-p,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY WOMENS 274215 BHPL,,25,160,119.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-womens-274215-bhpl,padel-shoes,Head
HEAD SPRINT PRO 4.0 CLAY 273155 LIME,,31,160,109.95,https://www.padelnuestro.com/int/head-sprint-pro-4-0-clay-273155-lime,padel-shoes,Head
HEAD SPRINT PRO 4.0 CLAY 273135 DARK BLUE,,25,160,119.95,https://www.padelnuestro.com/int/head-sprint-pro-4-0-clay-273135-dark-blue,padel-shoes,Head
HEAD SPRINT PRO 4.0 CLAY 273195 WHITE,,25,160,119.95,https://www.padelnuestro.com/int/head-sprint-pro-4-0-clay-273195-white,padel-shoes,Head
HEAD SPRINT PRO 4.0 CLAY 273175 BEIGE,,25,159.95,119.95,https://www.padelnuestro.com/int/head-sprint-pro-4-0-clay-273175-beige,padel-shoes,Head
HEAD REVOLT COURT 273515 WHITE,,25,85,63.95,https://www.padelnuestro.com/int/head-revolt-court-273515-white,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 274255 WOMEN WHITE,,25,160,119.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-274255-women-white,padel-shoes,Head
HEAD REVOLT PRO 4.5 275205 NAVY JUNIOR,,22,90,69.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-275205-navy-junior,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 274235 WOMEN'S CORAL/WHITE,,25,160,119.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-274235-women-s-coral-white,padel-shoes,Head
HEAD REVOLT COURT 274505 WOMAN BLACK,,24,85,64.95,https://www.padelnuestro.com/int/head-revolt-court-274505-woman-black,padel-shoes,Head
HEAD MOTION TEAM PADEL 273695 WHITE,,23,110,84.95,https://www.padelnuestro.com/int/head-motion-team-padel-273695-white,padel-shoes,Head
HEAD MOTION TEAM PADEL 273685 NAVY,,23,110,84.95,https://www.padelnuestro.com/int/head-motion-team-padel-273685-navy,padel-shoes,Head
HEAD SPRINT PRO 4.0 PADEL 274655 WHITE/CORAL WOMEN'S,,25,159.95,119.95,https://www.padelnuestro.com/int/head-sprint-pro-4-0-padel-274655-white-coral-women-s,padel-shoes,Head
HEAD MOTION TEAM PADEL 274695 WHITE/CORAL WOMEN'S,,23,110,84.95,https://www.padelnuestro.com/int/head-motion-team-padel-274695-white-coral-women-s,padel-shoes,Head
HEAD MOTION TEAM PADEL 274685 WHITE/LILAC WOMEN'S,,23,110,84.95,https://www.padelnuestro.com/int/head-motion-team-padel-274685-white-lilac-women-s,padel-shoes,Head
HEAD MOTION PRO PADEL 273635 LINV LIME,,25,160,119.95,https://www.padelnuestro.com/int/head-motion-pro-padel-273635-linv-lima,padel-shoes,Head
HEAD SPRINT PRO 4.0 PADEL WOMEN'S 274665 WHLN WHITE,,28,160,114.95,https://www.padelnuestro.com/int/head-sprint-pro-4-0-padel-mujer-274665-whln-white,padel-shoes,Head
HEAD MOTION PRO PADEL MUJER 274645 WHCO WHITE CORAL,,25,160,119.95,https://www.padelnuestro.com/int/head-motion-pro-padel-mujer-274645-whco-white,padel-shoes,Head
HEAD MOTION PRO PADEL MUJER 274635 WHLA WHITE LAVANDER,,25,160,119.95,https://www.padelnuestro.com/int/head-motion-pro-padel-mujer-274635-whla-blanco-lavanda,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 275254 YELLOW JUNIOR,,39,89.95,54.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-275254-yellow-junior,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 274214 BBLB WOMEN,,50,159.95,79.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-274214-bblb-women,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY 273114 DARK GRAY,,44,159.95,89.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-273114-dark-gray,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 275274 WHITE JUNIOR,,39,89.95,54.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-275274-white-junior,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 275234 ORANGE JUNIOR,,39,89.95,54.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-275234-orange-junior,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 273254 YELLOW,,44,159.95,89.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-273254-yellow,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY 273214 BLACK,,44,159.95,89.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-273214-black,padel-shoes,Head
HEAD REVOLT EVO 2.0 CLAY 273314 ORANGE,,31,129.95,89.95,https://www.padelnuestro.com/int/head-revolt-evo-2-0-clay-273314-orange,padel-shoes,Head
HEAD MOTION TEAM PADEL 274664 WOMENS AQTE SHOES,,41,109.95,64.95,https://www.padelnuestro.com/int/head-motion-team-padel-274664-womens-aqte-shoes,padel-shoes,Head
HEAD MOTION TEAM PADEL 273644 TURQUOISE BLACK,,41,109.95,64.95,https://www.padelnuestro.com/int/head-motion-team-padel-273644-turquoise-black,padel-shoes,Head
HEAD MOTION PRO PADEL 274614 WOMEN WATER,,50,159.95,79.95,https://www.padelnuestro.com/int/head-motion-pro-padel-274614-women-water,padel-shoes,Head
HEAD MOTION PADEL 275604 FGLN JUNIOR,,44,79.94,44.95,https://www.padelnuestro.com/int/head-motion-padel-275604-fgln-junior-c-109770-p,padel-shoes,Head
HEAD SPRINT TEAM 3.5 WOMEN'S SKY BLUE 274403 BSTE,,50,109.95,54.95,https://www.padelnuestro.com/int/head-sprint-team-3-5-women-s-sky-blue-274403-bste-c-32860-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY BEIGE YELLOW WOMEN'S 274153 MCLI,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-beige-yellow-women-s-274153-mcli-c-32853-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 WHITE BLACK 273173,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-white-black-273173-c-32829-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY WHITE 273092,,55,150,67.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-white-273092-c-26550-p,padel-shoes,Head
GREEN AND WHITE HEAD REVOLT PRO 4.0 CLAY 273273 LNWH,,50,159.95,79.95,https://www.padelnuestro.com/int/green-and-white-head-revolt-pro-4-0-clay-273273-lnwh-c-32836-p,padel-shoes,Head
BLACK HEAD REVOLT PRO 4.0 273203,,65,159.95,55.95,https://www.padelnuestro.com/int/black-head-revolt-pro-4-0-273203-c-32831-p,padel-shoes,Head
BLACK AND ORANGE HEAD SPRINT PRO 3.5 SF,,55,179.95,80.95,https://www.padelnuestro.com/int/black-and-orange-head-sprint-pro-3-5-sf-c-32821-p,padel-shoes,Head
GREEN AND ORANGE HEAD SPRINT EVO 2 CLAY 273502DGOR PADEL SHOES,,54,119.95,54.95,https://www.padelnuestro.com/int/green-and-orange-head-sprint-evo-2-clay-273502dgor-padel-shoes-c-26563-p,padel-shoes,Head
BLACK HEAD SPRINT TEAM 3.5 CLAY 273312 BK PADEL SHOES,,55,109.95,49.95,https://www.padelnuestro.com/int/black-head-sprint-team-3-5-clay-273312-bk-padel-shoes-c-26558-p,padel-shoes,Head
WOMEN’S BLUE AND ORANGE HEAD SPRINT PRO 3.0 CLAY 274011 DBCO,,50,149.96,74.95,https://www.padelnuestro.com/int/women-s-blue-and-orange-head-sprint-pro-3-0-clay-274011-dbco-c-23049-p,padel-shoes,Head
HEAD SPRINT TEAM 3.5 273423 WHBB,,41,109.95,64.95,https://www.padelnuestro.com/int/c-32841-p,padel-shoes,Head
HEAD SPRINT TEAM 3.5 CLAY MEN 273434 DGBN,,50,109.95,54.95,https://www.padelnuestro.com/int/head-sprint-team-3-5-clay-men-273434-dgbn-c-109818-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 SF CLAY MEN 273014 BLACK,,50,179.95,89.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-sf-clay-men-273014-black-c-109814-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 MEN 273104 BLACK,,44,159.95,89.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-men-273104-black-c-109812-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY MEN 273164 YELLOW,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-men-273164-yellow-c-109808-p,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY GREEN WOMEN'S 274254 AQTE,,50,159.95,79.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-green-women-s-274254-aqte-c-109792-p,padel-shoes,Head
HEAD MOTION TEAM PADEL MEN 273664 WHBB WHITE,,36,109.95,69.95,https://www.padelnuestro.com/int/head-motion-team-padel-men-273664-whbb-white-c-109790-p,padel-shoes,Head
HEAD MOTION TEAM PADEL MEN 273654 FGLN GREEN,,50,109.95,54.95,https://www.padelnuestro.com/int/head-motion-team-padel-men-273654-fgln-green-c-109788-p,padel-shoes,Head
HEAD MOTION PRO PADEL WOMEN'S WHITE,,45,159.95,87.95,https://www.padelnuestro.com/int/head-motion-pro-padel-women-s-white-c-109778-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY MEN 273184 CWBK WHITE,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-men-273184-cwbk-white-c-109810-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY 274174 CWPU WOMEN WHITE,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-274174-cwpu-women-white-c-109804-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY 274154 AQTE WOMEN'S BLUE,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-274154-aqte-women-s-blue-c-109802-p,padel-shoes,Head
HEAD REVOLT PRO 4.5 CLAY BLACK RED 273234,,50,159.95,79.95,https://www.padelnuestro.com/int/head-revolt-pro-4-5-clay-black-red-273234-c-109796-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY 274134 ROOR WOMEN'S,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-274134-roor-women-s-c-109800-p,padel-shoes,Head
HEAD SPRINT TEAM 3.5 CLAY 274414 BSCW WOMEN'S,,50,109.95,54.95,https://www.padelnuestro.com/int/head-sprint-team-3-5-clay-274414-bscw-women-s-c-110728-p,padel-shoes,Head
Head Motion Pro Padel MEN 273604 BBFC,,45,159.95,87.95,https://www.padelnuestro.com/int/head-motion-pro-padel-men-273604-bbfc-c-109780-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY MEN RED,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-men-red-c-109806-p,padel-shoes,Head
HEAD MOTION PRO PADEL BLACK WOMEN'S,,50,159.95,79.95,https://www.padelnuestro.com/int/head-motion-pro-padel-black-women-s-c-109776-p,padel-shoes,Head
HEAD REVOLT PRO 4.0 WHITE BLACK CHILD 275283,,49,89.95,45.95,https://www.padelnuestro.com/int/head-revolt-pro-4-0-white-black-child-275283-c-32874-p,padel-shoes,Head
HEAD REVOLT PRO 4.0 CLAY RED 275233 JR BBFC,,39,89.95,54.95,https://www.padelnuestro.com/int/head-revolt-pro-4-0-clay-red-275233-jr-bbfc-c-32871-p,padel-shoes,Head
HEAD REVOLT PRO 4.0 CLAY BLACK BLUE CHILD 275213 BKTE,,39,89.95,54.95,https://www.padelnuestro.com/int/head-revolt-pro-4-0-clay-black-blue-child-275213-bkte-c-32869-p,padel-shoes,Head
HEAD REVOLT PRO 4.0 274223 WOMEN MCLI,,50,159.95,79.95,https://www.padelnuestro.com/int/head-revolt-pro-4-0-274223-women-mcli-c-32858-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY 274113 WOMEN'S DBAZ,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-274113-women-s-dbaz-c-32849-p,padel-shoes,Head
HEAD SPRINT EVO 3.0 CLAY BLUE 273903,,42,129.95,74.95,https://www.padelnuestro.com/int/head-sprint-evo-3-0-clay-blue-273903-c-32847-p,padel-shoes,Head
HEAD SPRINT TEAM 3.5 GREEN BLACK 273403,,41,109.95,64.95,https://www.padelnuestro.com/int/head-sprint-team-3-5-green-black-273403-c-32839-p,padel-shoes,Head
HEAD REVOLT PRO 4.0 LIME WHITE 273263 LNWH,,50,159.95,79.95,https://www.padelnuestro.com/int/head-revolt-pro-4-0-lime-white-273263-lnwh-c-32835-p,padel-shoes,Head
HEAD REVOLT PRO 4.0 RED BLACK 273223 BBFC,,50,159.95,79.95,https://www.padelnuestro.com/int/head-revolt-pro-4-0-red-black-273223-bbfc-c-32833-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY WHITE GRAY 273193 WHBK,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-white-gray-273193-whbk-c-32830-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY 273113 BKRD,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-273113-bkrd-c-32824-p,padel-shoes,Head
HEAD SPRINT PRO 3.5 CLAY CORAL BLUEBERRY 273163 FCBB,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-clay-red-black-273163-fcbb-c-32828-p,padel-shoes,Head
HEAD MOTION PRO PADEL YELLOW WHITE,,45,159.95,87.95,https://www.padelnuestro.com/int/head-motion-pro-padel-yellow-white-c-109782-p,padel-shoes,Head
JUNIOR CORAL BLUE HEAD REVOLT PRO 4 275223 BBFC,,39,89.95,54.95,https://www.padelnuestro.com/int/junior-coral-blue-head-revolt-pro-4-275223-bbfc-c-32870-p,padel-shoes,Head
WOMEN’S HEAD SPRINT PRO 3.5 274103 DBAZ,,50,159.95,79.95,https://www.padelnuestro.com/int/women-s-head-sprint-pro-3-5-274103-dbaz-c-32848-p,padel-shoes,Head
GREEN HEAD SPRINT TEAM 3.5 CLAY 273643 FGLN,,41,109.95,64.95,https://www.padelnuestro.com/int/green-head-sprint-team-3-5-clay-273643-fgln-c-32846-p,padel-shoes,Head
HEAD REVOLT PRO 4.0 CLAY,,50,159.95,79.95,https://www.padelnuestro.com/int/head-revolt-pro-4-0-clay-c-32838-p,padel-shoes,Head
WHITE AND BLACK HEAD REVOLT PRO 4.0 273283 WHBK,,50,159.95,79.95,https://www.padelnuestro.com/int/white-and-black-head-revolt-pro-4-0-273283-whbk-c-32837-p,padel-shoes,Head
HEAD REVOLT PRO 4.0 CLAY 273233 BBFC,,50,159.95,79.95,https://www.padelnuestro.com/int/head-revolt-pro-4-0-clay-273233-bbfc-c-32834-p,padel-shoes,Head
HEAD SPRINT PRO 3.5,,50,159.95,79.95,https://www.padelnuestro.com/int/head-sprint-pro-3-5-c-32827-p,padel-shoes,Head
BLACK AND RED HEAD SPRINT PRO 3.5 273103 BKRD,,45,159.95,87.95,https://www.padelnuestro.com/int/black-and-red-head-sprint-pro-3-5-273103-bkrd-c-32823-p,padel-shoes,Head
JUNIOR WHITE AND BLUE HEAD SPRINT VELCRO 3 275413 WHBB,,58,59.96,24.95,https://www.padelnuestro.com/int/junior-white-and-blue-head-sprint-velcro-3-275413-whbb-c-32881-p,padel-shoes,Head
JUNIOR BLACK AND WHITE HEAD SPRINT 3.5 275323 JR WHBK,,60,69.95,27.95,https://www.padelnuestro.com/int/junior-black-and-white-head-sprint-3-5-275323-jr-whbk-c-32878-p,padel-shoes,Head
HEAD REVOLT PRO 4.0 275203 JR BKTE,,39,89.95,54.95,https://www.padelnuestro.com/int/head-revolt-pro-4-0-275203-jr-bkte-c-32868-p,padel-shoes,Head
WOMEN’S LIME GREEN HEAD REVOLT PRO 4 CLAY 274233 MCLI,,41,159.95,94.95,https://www.padelnuestro.com/int/women-s-lime-green-head-revolt-pro-4-clay-274233-mcli-c-32859-p,padel-shoes,Head
WOMEN'S LIME GREEN HEAD SPRINT PRO 3.5 274143 MCLI,,50,159.95,79.95,https://www.padelnuestro.com/int/women-s-lime-green-head-sprint-pro-3-5-274143-mcli-c-32851-p,padel-shoes,Head
BLACK HEAD SPRINT TEAM 3.5 CLAY 273433,,41,109.95,64.95,https://www.padelnuestro.com/int/black-head-sprint-team-3-5-clay-273433-c-32842-p,padel-shoes,Head
GREY AND GREEN HEAD SPRINT PRO 3.5 273133 FGLN,,50,159.95,79.95,https://www.padelnuestro.com/int/grey-and-green-head-sprint-pro-3-5-273133-fgln-c-32825-p,padel-shoes,Head
BLACK AND ORANGE HEAD SPRINT PRO 3.5 SF CLAY 273012 BKOR,,55,179.95,80.95,https://www.padelnuestro.com/int/black-and-orange-head-sprint-pro-3-5-sf-clay-273012-bkor-c-32822-p,padel-shoes,Head
WOMEN'S FLUORESCENT ORANGE HEAD REVOLT PRO 4 CLAY 274132COWH PADEL SHOES,,55,149.96,67.95,https://www.padelnuestro.com/int/women-s-fluorescent-orange-head-revolt-pro-4-clay-274132cowh-padel-shoes-c-26579-p,padel-shoes,Head
WOMEN’S BLUE HEAD SPRINT PRO 3.5 274022 BSTE,,55,149.96,67.95,https://www.padelnuestro.com/int/women-s-blue-head-sprint-pro-3-5-274022-bste-c-26568-p,padel-shoes,Head
